serial_number;product_model;purchase_date;registration_date;country;source_note
200265;MeoStar B1 Plus 10x42 HD;2021-01-27;2021-02-05;hr;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
S1601607;MeoStar S2 82 HD Angled / Šikmý;2021-02-02;2021-02-05;sz;MSO ROW
R1904417;MeoStar R1r 3-12x56 RD;2021-02-05;2021-02-05;no;MSO ROW
R1802312;MeoStar R2 1-6x24 RD;2021-01-25;2021-02-05;sw;MSO ROW
R1811583;MeoStar R1r 3-12x56 RD;2021-02-04;2021-02-05;no;MSO ROW
R1811583;MeoStar R1r 3-12x56 RD;2021-02-04;2021-02-05;no;MSO ROW
R1813818;MeoStar R2 2.5-15x56 RD;2021-01-08;2021-02-06;yi;MSO ROW
R2002355;MeoStar R2 2.5-15x56 RD;2021-02-06;2021-02-06;fr;MSO ROW
R1901279;MeoStar R1r 3-12x56 RD/MR;2021-02-05;2021-02-06;gm;MSO ROW
R1903210;MeoStar R1r 3-12x56 RD;2021-01-11;2021-02-07;hr;MSO ROW
200842;MeoStar B1 Plus 8x56;2021-02-03;2021-02-07;lo;MSO ROW
Ra850838;MeoStar R2 2-12x50 RD;2021-01-20;2021-02-07;ro;MSO ROW
Ra850838;MeoStar R2 2-12x50 RD;2021-01-20;2021-02-07;ro;MSO ROW
Ra850838;MeoStar R2 2-12x50 RD;2021-01-20;2021-02-07;ro;MSO ROW
S1601500;MeoStar S2 82 HD Angled / Šikmý;2021-01-24;2021-02-07;Canada;MSO ROW
S1601500;MeoStar S2 82 HD Angled / Šikmý;2021-01-24;2021-02-07;Canada;MSO ROW
S1601500;MeoStar S2 82 HD Angled / Šikmý;2021-01-24;2021-02-07;Canada;MSO ROW
R2002862;MeoStar R1r 3-12x56 RD;2021-02-04;2021-02-08;au;MSO ROW
R2002862;MeoStar R1r 3-12x56 RD;2021-02-04;2021-02-08;au;MSO ROW
R2002862;MeoStar R1r 3-12x56 RD;2021-02-04;2021-02-08;au;MSO ROW
R1520043;MeoStar R2 1.7-10x42 RD;2021-01-30;2021-02-08;gm;MSO ROW
R1520043;MeoStar R2 1.7-10x42 RD;2021-01-30;2021-02-08;gm;MSO ROW
653613;MeoStar R2 1-6x24 RD;2021-01-13;2021-02-08;lo;MSO ROW
Ra850837;MeoStar R2 2-12x50 RD;2021-01-20;2021-02-08;ro;MSO ROW
R1805835;MeoStar R1r 3-12x56 RD;2021-01-10;2021-02-08;si;MSO ROW
R1424680;MeoStar R1r 3-12x56 RD;2021-02-08;2021-02-09;hu;MSO ROW
R1424680;MeoStar R1r 3-12x56 RD;2021-02-08;2021-02-09;hu;MSO ROW
R2002981;MeoStar R1r 3-12x56 RD;2021-02-09;2021-02-09;pl;MSO ROW
R1417855;MeoStar R2 2-12x50 RD;2021-01-10;2021-02-09;pl;MSO ROW
R1902295;MeoStar R1r 3-12x56 RD;2021-02-04;2021-02-10;gm;MSO ROW
R1908681;MeoStar R2 2.5-15x56 RD;2021-02-04;2021-02-10;sw;MSO ROW
152127;MeoStar B1 8x32;2021-01-11;2021-02-10;Canada;MSO ROW
67;TGA 75;2021-02-05;2021-02-10;au;MSO ROW
R1907980;MeoStar R2 2.5-15x56 RD;2021-02-10;2021-02-10;lg;MSO ROW
R1802572;MeoStar R1r 3-12x56 RD;2021-02-01;2021-02-11;pl;MSO ROW
R1725330;MeoStar R2 1-6x24 RD;2021-02-11;2021-02-11;no;MSO ROW
R2002807;MeoStar R2 2.5-15x56 RD;2021-02-02;2021-02-11;pl;MSO ROW
R2001202;MeoStar R2 2,5-15x56 RD/MR PA;2021-02-04;2021-02-11;gm;MSO ROW
152127;MeoStar B1 8x32;2021-01-11;2021-02-11;Canada;MSO ROW
R1905647;MeoStar R1r 3-12x56 RD;2021-01-31;2021-02-11;gm;MSO ROW
R1715237;MeoStar R2 2-12x50 RD;2021-02-07;2021-02-12;rs;MSO ROW
R1902396;MeoStar R1r 3-12x56 RD;2021-02-11;2021-02-12;fi;MSO ROW
170591;MeoSight III;2021-01-25;2021-02-12;fi;MSO ROW
R2002378;MeoStar R2 2.5-15x56 RD;2021-02-12;2021-02-12;fr;MSO ROW
R2002190;MeoStar R2 2.5-15x56 RD/MR;2021-02-09;2021-02-12;gm;MSO ROW
653614;MeoStar R2 1-6x24 RD;2021-02-12;2021-02-13;fi;MSO ROW
653614;MeoStar R2 1-6x24 RD;2021-02-12;2021-02-13;fi;MSO ROW
30185;MeoStar S1 75 HD Angled / Šikmý;2021-01-30;2021-02-13;gm;MSO ROW
30249;MeoStar S1 75 HD Angled / Šikmý;2021-01-30;2021-02-13;gm;MSO ROW
R1909022;MeoStar R1r 3-12x56 RD;2021-02-12;2021-02-13;pl;MSO ROW
R1501894;MeoStar R1r 3-12x56 RD/MR;2021-01-29;2021-02-13;au;MSO ROW
R1907968;MeoStar R2 2.5-15x56 RD;2021-02-12;2021-02-13;si;MSO ROW
R1516100;MeoStar R2 2.5-15x56 RD;2021-02-09;2021-02-13;fr;MSO ROW
Ra850838;MeoStar R2 2-12x50 RD;2021-01-20;2021-02-14;ro;MSO ROW
Ra850837;MeoStar R2 2-12x50 RD;2021-01-26;2021-02-14;ro;MSO ROW
R1904253;MeoStar R2 1-6x24 RD;2021-02-14;2021-02-14;fr;MSO ROW
R1908512;MeoStar R2 2.5-15x56 RD;2021-01-16;2021-02-14;gm;MSO ROW
Ra850837;MeoStar R2 2-12x50 RD;2021-01-26;2021-02-15;ro;MSO ROW
152127;MeoStar B1 8x32;2021-01-11;2021-02-15;Canada;MSO ROW
S1600905;MeoStar S2 82 HD Angled / Šikmý;2021-02-10;2021-02-16;fi;MSO ROW
R2001965;MeoStar R2 2-12x50 RD;2021-01-22;2021-02-16;sp;MSO ROW
R2001486;MeoStar R2 2.5-15x56 RD/MR;2021-02-09;2021-02-16;au;MSO ROW
R2001486;MeoStar R2 2.5-15x56 RD/MR;2021-02-09;2021-02-16;au;MSO ROW
50122;MeoStar S1 75 Straight / Přímý;2021-02-15;2021-02-16;no;MSO ROW
50122;MeoStar S1 75 Straight / Přímý;2021-02-15;2021-02-16;no;MSO ROW
R1800854;MeoStar R1r 3-12x56 RD;2021-01-20;2021-02-16;pl;MSO ROW
R2002641;MeoStar R2 1.7-10x42 RD;2021-02-16;2021-02-17;yi;MSO ROW
R1902839;MeoStar R1 3-12x56 RD;2021-01-21;2021-02-17;pl;MSO ROW
R1906399;MeoStar R2 2.5-15x56 RD;2021-02-12;2021-02-17;be;MSO ROW
R2002872;MeoStar R2 1.7-10x42 RD;2021-02-16;2021-02-17;fi;MSO ROW
R2001813;MeoStar R2 2.5-15x56 RD;2021-02-15;2021-02-17;gm;MSO ROW
R2002692;MeoStar R2 2.5-15x56 RD;2021-01-20;2021-02-17;fi;MSO ROW
R1907044;MeoStar R1r 3-12x56 RD;2021-01-22;2021-02-17;pl;MSO ROW
R1905378;MeoStar R1r 3-12x56 RD;2021-02-17;2021-02-17;no;MSO ROW
R2000210;MeoStar R2 2,5-15x56 RD PA;2021-02-11;2021-02-17;pl;MSO ROW
Ra850837;MeoStar R2 2-12x50 RD;2021-02-02;2021-02-17;ro;MSO ROW
Ra850838;MeoStar R2 2-12x50 RD;2021-02-04;2021-02-17;ro;MSO ROW
Ra850837;MeoStar R2 2-12x50 RD;2021-02-17;2021-02-18;ro;MSO ROW
Ra850837;MeoStar R2 2-12x50 RD;2021-02-17;2021-02-18;ro;MSO ROW
R1908634;MeoStar R2 2.5-15x56 RD;2021-01-30;2021-02-18;fi;MSO ROW
MR237311;MeoStar R2 2-12x50 RD;2021-01-22;2021-02-18;sp;MSO ROW
R1728415;MeoStar R2 2.5-15x56 RD;2021-02-15;2021-02-18;pl;MSO ROW
R1405046;ZD 3-12x50 Tactic;2021-02-14;2021-02-19;gm;MSO ROW
R2001088;MeoStar R2 2,5-15x56 RD PA;2021-02-09;2021-02-19;gm;MSO ROW
R2001367;MeoStar R2 2.5-15x56 RD;2021-02-08;2021-02-19;au;MSO ROW
R1515293;MeoStar R2 8x56;2021-02-19;2021-02-19;no;MSO ROW
R2002612;MeoStar R1r 3-12x56 RD/MR;2021-02-08;2021-02-19;gm;MSO ROW
10105;MeoStar S1 75 HD Angled / Šikmý;2021-02-14;2021-02-20;gm;MSO ROW
R1728982;MeoStar R2 2-12x50 RD;2021-02-11;2021-02-20;no;MSO ROW
R1609339;MeoStar R1r 3-12x56 RD;2021-02-18;2021-02-21;da;MSO ROW
R2001681;MeoStar R2 1.7-10x42 RD;2021-02-18;2021-02-21;fr;MSO ROW
R1808165;MeoStar R1 3-12x56 RD;2021-02-20;2021-02-21;fr;MSO ROW
R2002828;MeoStar R2 2.5-15x56 RD;2021-02-16;2021-02-21;fi;MSO ROW
R1309793;MeoStar R1 4-16x44 Tactic;2021-01-22;2021-02-21;no;MSO ROW
R1907044;MeoStar R1r 3-12x56 RD;2021-01-22;2021-02-21;pl;MSO ROW
R1516304;MeoStar R2 1.7-10x42 RD;2021-01-23;2021-02-22;fr;MSO ROW
R2002870;MeoStar R1r 3-12x56 RD;2021-02-19;2021-02-22;fi;MSO ROW
190211;MeoSight III;2021-01-26;2021-02-22;fr;MSO ROW
R2002589;MeoStar R1r 3-12x56 RD;2021-02-21;2021-02-22;sw;MSO ROW
R1903255;MeoStar R1r 3-12x56 RD;2021-02-23;2021-02-23;sw;MSO ROW
33;TGA 75;2021-02-23;2021-02-23;lo;MSO ROW
33;TGA 75;2021-02-23;2021-02-23;lo;MSO ROW
R1808162;MeoStar R1 3-12x56;2021-02-23;2021-02-23;hu;MSO ROW
R1727023;MeoStar R2 2.5-15x56 RD;2021-02-12;2021-02-23;sw;MSO ROW
R1425451;MeoStar R2 1.7-10x42 RD;2021-01-28;2021-02-23;sp;MSO ROW
R1425451;MeoStar R2 1.7-10x42 RD;2021-01-28;2021-02-23;sp;MSO ROW
R2001681;MeoStar R2 1.7-10x42 RD;2021-02-18;2021-02-24;fr;MSO ROW
R1717495;MeoStar R2 2-12x50 RD;2021-02-24;2021-02-24;bu;MSO ROW
Ra850837;MeoStar R2 2-12x50 RD;2021-02-24;2021-02-24;ro;MSO ROW
R1805674;MeoStar R1 1-4x22;2021-02-15;2021-02-24;no;MSO ROW
600408;MeoRange;2021-02-16;2021-02-24;gm;MSO ROW
R1814160;MeoStar R2 2.5-15x56 RD;2021-02-15;2021-02-24;gm;MSO ROW
R1905149;MeoStar R2 2.5-15x56 RD;2021-02-07;2021-02-24;fi;MSO ROW
R1608491;MeoStar R2 1.7-10x42 RD;2021-01-28;2021-02-25;rs;MSO ROW
R2002131;MeoStar R2 2.5-15x56 RD/MR;2021-01-26;2021-02-25;gm;MSO ROW
R1903184;MeoStar R1r 3-12x56 RD;2021-02-24;2021-02-25;fi;MSO ROW
R2002342;MeoStar R2 2.5-15x56 RD;2021-02-24;2021-02-25;gm;MSO ROW
R2001165;MeoStar R2 2,5-15x56 RD/MR PA;2021-02-12;2021-02-25;gm;MSO ROW
R2002680;MeoStar R2 2.5-15x56 RD;2021-02-25;2021-02-25;fi;MSO ROW
R2002342;MeoStar R2 2.5-15x56 RD;2021-02-24;2021-02-26;gm;MSO ROW
R1908471;MeoStar R2 2.5-15x56 RD;2021-02-26;2021-02-26;no;MSO ROW
R2002705;MeoStar R2 2.5-15x56 RD;2021-02-19;2021-02-26;gm;MSO ROW
R2002705;MeoStar R2 2.5-15x56 RD;2021-02-19;2021-02-26;gm;MSO ROW
R2002705;MeoStar R2 2.5-15x56 RD;2021-02-19;2021-02-26;gm;MSO ROW
R1710307;R1r 3-12x56 RGD;2021-02-26;2021-02-27;no;MSO ROW
R200269;MeoStar R1r 3-12x56 RD;2021-02-25;2021-02-27;fi;MSO ROW
R1112093;MeoStar R1 3-12x56 RD;2021-02-01;2021-02-27;;MSO ROW
R1726177;MeoStar R1r 3-12x56 RD;2021-01-30;2021-02-28;au;MSO ROW
R1713364;MeoStar R2 2.5-15x56 RD/MR;2021-02-17;2021-02-28;gm;MSO ROW
R1713364;MeoStar R2 2.5-15x56 RD/MR;2021-02-17;2021-02-28;gm;MSO ROW
64052;MeoStar B1 8x42;2021-02-21;2021-02-28;be;MSO ROW
R1704276;MeoStar R2 2.5-15x56 RD;2021-02-26;2021-02-28;sw;MSO ROW
R1716553;MeoStar R2 1-6x24 RD/MR;2021-02-09;2021-02-28;gm;MSO ROW
R1520959;MeoStar R2 2.5-15x56 RD;2021-03-01;2021-03-01;da;MSO ROW
R2000901;MeoStar R2 2,5-15x56 RD/MR PA;2021-02-27;2021-03-01;;MSO ROW
64052;MeoStar B1 8x42;2021-02-21;2021-03-01;be;MSO ROW
R1902829;MeoStar R1r 3-12x56 RD;2021-02-10;2021-03-01;lo;MSO ROW
R2002686;MeoStar R2 2.5-15x56 RD;2021-02-20;2021-03-01;fi;MSO ROW
R2000455;MeoStar R2 2,5-15x56 RD PA;2021-02-11;2021-03-01;gm;MSO ROW
R2000901;MeoStar R2 2,5-15x56 RD/MR PA;2021-02-27;2021-03-02;fi;MSO ROW
R2002976;MeoStar R1r 3-12x56 RD;2021-02-25;2021-03-03;gm;MSO ROW
R2002676;MeoStar R2 2.5-15x56 RD;2021-03-03;2021-03-03;bu;MSO ROW
R2002676;;2021-03-03;2021-03-03;bu;MSO ROW
R2002676;MeoStar R2 2.5-15x56 RD;2021-03-03;2021-03-03;bu;MSO ROW
R1905327;MeoStar R1r 3-12x56 RD;2021-03-03;2021-03-03;pl;MSO ROW
R1607708;MeoStar R2 2.5-15x56 RD;2021-02-12;2021-03-03;da;MSO ROW
R2002676;MeoStar R2 2.5-15x56 RD;2021-03-03;2021-03-04;bu;MSO ROW
50346;TGA 75;2021-03-04;2021-03-04;uk;MSO ROW
R2000396;MeoStar R2 2,5-15x56 RD PA;2021-02-05;2021-03-04;gm;MSO ROW
R1908965;MeoStar R1r 3-12x56 RD;2021-03-05;2021-03-05;fi;MSO ROW
R1908997;MeoStar R1r 3-12x56 RD;2021-03-05;2021-03-05;fi;MSO ROW
R1908997;MeoStar R1r 3-12x56 RD;2021-03-05;2021-03-05;fi;MSO ROW
R1904896;MeoStar R1r 3-12x56 RD;2021-03-04;2021-03-06;fi;MSO ROW
R2001071;MeoStar R2 2,5-15x56 RD PA;2021-03-06;2021-03-06;no;MSO ROW
R1621163;MeoStar R1r 3-12x56 RD;2021-02-24;2021-03-06;us;MSO ROW
R2002929;MeoStar R2 2.5-15x56 RD;2021-03-06;2021-03-07;pl;MSO ROW
R2000369;MeoStar R2 2,5-15x56 RD PA;2021-02-12;2021-03-07;gm;MSO ROW
R2002900;MeoStar R2 2.5-15x56 RD;2021-03-06;2021-03-07;pl;MSO ROW
R2000607;MeoStar R1 1-4x22 RD;2021-03-02;2021-03-07;fi;MSO ROW
R1619807;MeoStar R2 1.7-10x42 RD;2021-03-05;2021-03-08;gm;MSO ROW
R1516280;MeoStar R2 1.7-10x42 RD;2021-03-01;2021-03-08;fr;MSO ROW
180094;MeoRed;2021-02-08;2021-03-08;it;MSO ROW
R1100457;MeoStar R1r 3-12x56 RD;2021-02-07;2021-03-09;uk;MSO ROW
R1813744;MeoStar R2 1-6x24 RD;2021-03-04;2021-03-09;no;MSO ROW
200325;MeoStar B1.1 8x42;2021-03-09;2021-03-10;sz;MSO ROW
700421;MeoRange;2021-03-03;2021-03-10;no;MSO ROW
S1601698;MeoStar S2 82 HD Angled / Šikmý;2021-03-05;2021-03-10;uk;MSO ROW
R1814368;MeoStar R1r 3-12x56 RD/MR;2021-03-02;2021-03-11;gm;MSO ROW
R1719517;MeoStar R2 2.5-15x56 RD;2021-03-09;2021-03-11;it;MSO ROW
R1113172;Artemis 2100 3-12x50 RD;2021-03-10;2021-03-11;sw;MSO ROW
R2000369;MeoStar R2 2,5-15x56 RD PA;2021-02-12;2021-03-11;gm;MSO ROW
R1909081;ZD 6-24x56;2021-02-16;2021-03-12;pl;MSO ROW
R2002796;MeoStar R2 2.5-15x56 RD;2021-02-25;2021-03-12;fi;MSO ROW
R2002681;MeoStar R2 2.5-15x56 RD;2021-03-12;2021-03-12;fi;MSO ROW
R2002681;MeoStar R2 2.5-15x56 RD;2021-03-12;2021-03-12;fi;MSO ROW
R1518355;MeoStar R1 7x56 RD;2021-02-24;2021-03-13;gm;MSO ROW
R2002815;MeoStar R2 2.5-15x56 RD;2021-03-10;2021-03-13;fi;MSO ROW
R2002311;MeoStar R2 2-12x50 RD;2021-03-12;2021-03-13;sw;MSO ROW
R2100044;MeoStar R1r 3-12x56 RD;2021-03-09;2021-03-13;pl;MSO ROW
R2002974;MeoStar R1r 3-12x56 RD;2021-03-13;2021-03-14;pl;MSO ROW
170056;MeoRed;2021-02-12;2021-03-14;fr;MSO ROW
170056;MeoRed;2021-02-12;2021-03-14;fr;MSO ROW
R1720269;MeoStar R2 1.7-10x42 RD;2021-03-13;2021-03-14;no;MSO ROW
R1517935;MeoStar R1 4-12x40;2021-03-14;2021-03-15;rs;MSO ROW
R1907013;MeoStar R1 3-12x56 RD;2021-03-13;2021-03-15;pl;MSO ROW
S1601270;MeoStar S2 82 HD Angled / Šikmý;2021-03-15;2021-03-15;sw;MSO ROW
R1906946;MeoStar R2 1.7-10x42 RD;2021-02-14;2021-03-15;rs;MSO ROW
R1906946;MeoStar R2 1.7-10x42 RD;2021-02-14;2021-03-15;rs;MSO ROW
153675;MeoStar B1 8x32;2021-03-15;2021-03-16;nl;MSO ROW
R2002664;MeoStar R2 2.5-15x56 RD;2021-03-12;2021-03-16;gm;MSO ROW
R2001568;MeoStar R2 2.5-15x56 RD;2021-03-16;2021-03-16;si;MSO ROW
R2100082;MeoStar R2 2.5-15x56 RD/MR;2021-03-12;2021-03-16;gm;MSO ROW
200195;MeoSight III;2021-03-12;2021-03-16;gm;MSO ROW
R2002381;MeoStar R2 2.5-15x56 RD;2021-03-15;2021-03-17;fr;MSO ROW
R2002381;MeoStar R2 2.5-15x56 RD;2021-03-15;2021-03-17;fr;MSO ROW
R2002688;MeoStar R2 2.5-15x56 RD;2021-02-17;2021-03-17;gm;MSO ROW
R1723591;MeoStar R1r 3-12x56 RD;2021-03-09;2021-03-17;da;MSO ROW
R1519576;MeoStar R2 2-12x50 RD;2021-03-17;2021-03-17;hr;MSO ROW
R1101937;MeoStar R1r 3-12x56 RD;2021-03-18;2021-03-18;no;MSO ROW
R1903168;MeoStar R1r 3-12x56 RD;2021-03-12;2021-03-18;fi;MSO ROW
R2100023;MeoStar R1r 3-12x56 RD;2021-03-15;2021-03-18;gm;MSO ROW
R2002433;MeoStar R1r 3-12x56 RD;2021-03-16;2021-03-18;sz;MSO ROW
R2001959;MeoStar R2 2-12x50 RD;2021-03-11;2021-03-18;fr;MSO ROW
R1715203;MeoStar R2 2-12x50 RD;2021-02-25;2021-03-18;au;MSO ROW
R2001322;MeoStar R2 2-12x50 RD;2021-03-18;2021-03-19;sz;MSO ROW
R1900113;MeoStar R1r 3-12x56 RD;2021-03-19;2021-03-19;no;MSO ROW
R2002795;MeoStar R2 2.5-15x56 RD;2021-03-19;2021-03-19;us;MSO ROW
R1805294;MeoStar R2 1.7-10x42 RD;2021-03-09;2021-03-20;sw;MSO ROW
R1814931;MeoStar R1 3-12x56 RD;2021-03-10;2021-03-20;no;MSO ROW
R1608382;MeoStar R2 1.7-10x42 RD;2021-02-18;2021-03-20;sw;MSO ROW
R1805837;MeoStar R1r 3-12x56 RD;2021-03-19;2021-03-20;pl;MSO ROW
200668;MeoStar B1.1 10x42 HD;2021-03-09;2021-03-21;pl;MSO ROW
R1507238;MeoStar R2 2.5-15x56 RD/MR;2021-03-19;2021-03-21;da;MSO ROW
R1516276;MeoStar R2 1.7-10x42 RD;2021-03-15;2021-03-21;fr;MSO ROW
180135;MeoStar B1 10x50;2021-03-22;2021-03-22;no;MSO ROW
R1423636;MeoStar R2 2.5-15x56 RD/MR;2021-03-20;2021-03-23;da;MSO ROW
R1805837;MeoStar R1r 3-12x56 RD;2021-03-19;2021-03-24;;MSO ROW
R0909539;MeoStar R1 1-4x22 RD;2021-03-21;2021-03-24;fi;MSO ROW
R1903717;MeoStar R2 2.5-15x56 RD;2021-02-22;2021-03-24;;MSO ROW
R2100144;MeoStar R1r 3-12x56 RD;2021-03-23;2021-03-25;pl;MSO ROW
R2001354;MeoStar R2 2-12x50 RD;2021-03-25;2021-03-25;sw;MSO ROW
R1905550;MeoStar R2 1-6x24 RD;2021-03-26;2021-03-26;rs;MSO ROW
R1619375;MeoStar R2 2.5-15x56 RD;2021-03-18;2021-03-26;Canada;MSO ROW
R1718555;MeoStar R2 2.5-15x56 RD;2021-03-18;2021-03-26;Canada;MSO ROW
R1600904;MeoStar R2 2.5-15x56 RD;2021-03-18;2021-03-26;Canada;MSO ROW
R2001278;MeoStar R2 2-12x50 RD;2021-03-26;2021-03-26;rs;MSO ROW
R1119441;MeoStar R1r 3-12x56 RD;2021-02-25;2021-03-27;fi;MSO ROW
R2002830;MeoStar R2 2.5-15x56 RD;2021-03-26;2021-03-27;fi;MSO ROW
R1426052;MeoStar R2 2.5-15x56 RD;2021-03-26;2021-03-27;da;MSO ROW
R1602604;MeoStar R2 2.5-15x56 RD;2021-03-26;2021-03-27;no;MSO ROW
R1724148;MeoStar R1r 3-12x56 RD;2021-03-05;2021-03-28;uk;MSO ROW
R1809666;MeoStar R1 3-12x56;2021-03-08;2021-03-28;au;MSO ROW
R1609105;MeoStar R2 2-12x50 RD;2021-03-21;2021-03-28;no;MSO ROW
R1621405;ZD 6-24x56;2021-03-15;2021-03-28;gm;MSO ROW
R1516280;MeoStar R2 1.7-10x42 RD;2021-03-01;2021-03-29;fr;MSO ROW
R1729832;MeoStar R1r 3-12x56 RD;2021-03-28;2021-03-29;da;MSO ROW
R2100027;MeoStar R1r 3-12x56 RD;2021-03-17;2021-03-29;yi;MSO ROW
R2001278;MeoStar R2 2-12x50 RD;2021-03-25;2021-03-29;rs;MSO ROW
191152;MeoStar B1.1 10x42 HD;2021-03-29;2021-03-29;as;MSO ROW
R1609133;MeoStar R2 2-12x50 RD;2021-03-25;2021-03-30;no;MSO ROW
R1723670;MeoStar R1r 3-12x56;2021-03-30;2021-03-30;no;MSO ROW
R2002615;MeoStar R2 2.5-15x56 RD;2021-03-30;2021-03-30;da;MSO ROW
200228;MeoRed;2021-03-07;2021-03-31;fi;MSO ROW
R1725712;MeoStar R2 1.7-10x42 RD;2021-03-04;2021-04-01;fi;MSO ROW
R1808486;MeoStar R1r 3-12x56 RD;2021-03-19;2021-04-01;pl;MSO ROW
R2002377;MeoStar R2 2.5-15x56 RD;2021-03-12;2021-04-02;sw;MSO ROW
173447;MeoStar B1 8x56;2021-03-31;2021-04-02;gm;MSO ROW
200269;MeoStar B1 Plus 10x42 HD;2021-03-28;2021-04-02;Canada;MSO ROW
R2100266;MeoStar R2 2,5-15x56 RD/MR PA;2021-03-29;2021-04-02;gm;MSO ROW
R2002419;MeoStar R2 2.5-15x56 RD;2021-03-04;2021-04-03;pl;MSO ROW
200388;MeoSight II 30;2021-03-15;2021-04-03;yi;MSO ROW
R2002768;MeoStar R1r 3-12x56;2021-03-11;2021-04-03;lo;MSO ROW
103028;MeoStar B1 8x42;2021-03-22;2021-04-05;ar;MSO ROW
170493;MeoRed;2021-03-08;2021-04-05;ez;MSO ROW
R1728430;MeoStar R2 2.5-15x56 RD;2021-04-05;2021-04-05;fi;MSO ROW
R1517017;MeoStar R1 1-4x22 RD;2021-03-17;2021-04-06;uk;MSO ROW
R1900206;MeoStar R2 2.5-15x56 RD;2021-04-07;2021-04-07;no;MSO ROW
R1907948;MeoStar R2 2-12x50 RD;2021-03-16;2021-04-07;gm;MSO ROW
R1500364;MeoStar R2 1-6x24 RD/MR;2021-04-07;2021-04-07;sw;MSO ROW
R1815370;MeoStar R1r 3-12x56 RD;2021-04-07;2021-04-08;pl;MSO ROW
R1720874;MeoStar R1 7x56 RD;2021-04-01;2021-04-08;hu;MSO ROW
R2002393;MeoStar R2 2.5-15x56 RD;2021-04-06;2021-04-08;pl;MSO ROW
R2100227;MeoStar R2 2.5-15x56 RD;2021-03-09;2021-04-08;hr;MSO ROW
R1805870;MeoStar R1r 3-12x56 RD;2021-03-29;2021-04-09;sw;MSO ROW
R1901860;MeoStar R1 3-12x56 RD;2021-04-09;2021-04-09;us;MSO ROW
R1602227;MeoStar R2 1.7-10x42 RD;2021-04-09;2021-04-09;da;MSO ROW
R1813604;MeoStar R2 2.5-15x56 RD;2021-04-09;2021-04-10;da;MSO ROW
R1904969;MeoStar R2 1.7-10x42 RD;2021-04-10;2021-04-10;fi;MSO ROW
R2100374;MeoStar R2 1.7-10x42 RD;2021-03-17;2021-04-10;sw;MSO ROW
R2100261;MeoStar R2 2,5-15x56 RD/MR PA;2021-04-03;2021-04-10;fr;MSO ROW
50012;MeoStar S1 75 Straight / Přímý;2021-03-16;2021-04-10;fr;MSO ROW
S1601374;;2021-03-29;2021-04-11;gm;MSO ROW
R1905120;MeoStar R2 2.5-15x56 RD;2021-04-10;2021-04-11;da;MSO ROW
R1905120;MeoStar R2 2.5-15x56 RD;2021-04-10;2021-04-11;da;MSO ROW
R1905120;MeoStar R2 2.5-15x56 RD;2021-04-10;2021-04-11;da;MSO ROW
R1903263;MeoStar R1r 3-12x56 RD;2021-04-08;2021-04-11;gm;MSO ROW
190634;MeoStar B1.1 8x56;2021-04-06;2021-04-11;gm;MSO ROW
R2001963;MeoStar R2 2-12x50 RD;2021-04-12;2021-04-12;fr;MSO ROW
50656;MeoStar B1 7x42;2021-04-12;2021-04-12;sp;MSO ROW
R1511302;MeoStar R2 2-12x50 RD;2021-04-13;2021-04-13;no;MSO ROW
R1723968;MeoStar R1 1-4x22 RD;2021-04-13;2021-04-14;bg;MSO ROW
R1729278;MeoStar R2 1-6x24 RD;2021-04-13;2021-04-14;sw;MSO ROW
R1907057;MeoStar R1r 3-12x56 RD;2021-03-24;2021-04-14;pl;MSO ROW
R1729477;MeoStar R2 2-12x50 RD;2021-03-24;2021-04-14;ez;MSO ROW
R1905438;R1r 3-12x56 RGD;2021-04-13;2021-04-14;lo;MSO ROW
R1908180;MeoStar R2 2.5-15x56 RD;2021-03-19;2021-04-14;lg;MSO ROW
600274;MeoRange;2021-04-13;2021-04-15;uk;MSO ROW
R2100371;MeoStar R2 1.7-10x42 RD;2021-04-15;2021-04-15;sp;MSO ROW
R2100371;MeoStar R2 1.7-10x42 RD;2021-04-15;2021-04-15;sp;MSO ROW
R2100070;MeoStar R2 2.5-15x56 RD/MR;2021-04-09;2021-04-15;gm;MSO ROW
